"행정구역별(읍면동)","성별","연령별",2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"행정구역별(읍면동)","성별","연령별",1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자
"중구","계","1~4세",2390,1778,612,507,98,409,85,20,2272,1988,284,224,70,154,50,10,2070,1733,337,265,68,197,60,12,1816,1525,291,249,68,181,32,10,1987,1412,575,492,68,424,68,15
"중구","계","5~9세",2724,2252,472,408,102,306,52,12,2745,2462,283,238,76,162,38,7,2697,2372,325,268,102,166,48,9,2744,2382,362,301,96,205,49,12,3019,2332,687,602,120,482,80,5
"중구","계","10~14세",2244,1905,339,294,88,206,26,19,2176,1953,223,197,67,130,18,8,2191,1968,223,199,63,136,15,9,2289,2020,269,244,81,163,19,6,2601,2145,456,400,79,321,46,10
"중구","계","15~19세",2955,2276,679,591,122,469,81,7,2734,2222,512,403,86,317,98,11,2525,1981,544,440,91,349,85,19,2330,2019,311,260,47,213,39,12,2485,1899,586,489,75,414,89,8
"중구","계","20~24세",4538,2997,1541,890,153,737,594,57,4728,3140,1588,841,156,685,690,57,4673,2985,1688,862,179,683,758,68,4437,3026,1411,801,173,628,597,13,4343,2730,1613,1000,168,832,593,20
"중구","계","25~29세",6375,4349,2026,1158,240,918,798,70,6445,4527,1918,1118,291,827,737,63,6609,4414,2195,1226,290,936,896,73,6636,4632,2004,1205,292,913,762,37,6862,4511,2351,1487,268,1219,823,41
"중구","계","30~34세",5359,3665,1694,1240,243,997,409,45,5149,4023,1126,744,178,566,346,36,5120,3797,1323,900,181,719,388,35,5115,3887,1228,869,179,690,339,20,5969,4055,1914,1441,246,1195,447,26
"중구","계","35~39세",5996,4601,1395,1100,226,874,255,40,5853,4915,938,717,168,549,194,27,5483,4489,994,727,179,548,226,41,5235,4341,894,688,159,529,182,24,5598,4082,1516,1217,188,1029,259,40
"중구","계","40~44세",4985,4118,867,698,164,534,145,24,4852,4226,626,463,129,334,134,29,4813,4134,679,517,154,363,136,26,4935,4229,706,529,133,396,152,25,5623,4432,1191,1016,189,827,157,18
"중구","계","45~49세",5699,4719,980,811,199,612,137,32,5576,4936,640,525,120,405,101,14,5368,4654,714,554,125,429,126,34,5066,4468,598,475,106,369,107,16,5322,4279,1043,894,156,738,129,20
"중구","계","50~54세",5533,4683,850,692,134,558,133,25,5381,4799,582,474,123,351,89,19,5448,4768,680,551,113,438,107,22,5492,4867,625,507,118,389,101,17,5969,4933,1036,897,123,774,117,22
"중구","계","55~59세",6015,5323,692,581,131,450,98,13,5662,5191,471,391,122,269,69,11,5362,4844,518,377,79,298,120,21,5045,4578,467,372,101,271,75,20,5245,4510,735,634,93,541,91,10
