"시도별(17개)","산업분류별","규모별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","5~9인","총종사자수_계[명]","명","1501","1313","874","715","851",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","5~9인","총종사자수_남자[명]","명","495","483","275","252","284",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","5~9인","총종사자수_여자[명]","명","1006","830","599","463","567",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","10~29인","사업체수[개]","개","75","73","65","70","76",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","10~29인","총종사자수_계[명]","명","1193","1091","991","1083","1103",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","10~29인","총종사자수_남자[명]","명","373","343","319","348","365",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","10~29인","총종사자수_여자[명]","명","820","748","672","735","738",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","30~49인","사업체수[개]","개","9","17","12","7","10",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","30~49인","총종사자수_계[명]","명","358","701","446","261","379",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","30~49인","총종사자수_남자[명]","명","93","204","140","71","128",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","30~49인","총종사자수_여자[명]","명","265","497","306","190","251",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","50~99인","사업체수[개]","개","10","8","7","7","6",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","50~99인","총종사자수_계[명]","명","673","597","475","424","400",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","50~99인","총종사자수_남자[명]","명","176","138","91","93","102",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","50~99인","총종사자수_여자[명]","명","497","459","384","331","298",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","100~199인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","100~199인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","100~199인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","100~199인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","200~299인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","200~299인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","200~299인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","200~299인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","300~499인","사업체수[개]","개","0","0","0","1","1",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","300~499인","총종사자수_계[명]","명","0","0","0","394","394",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","300~499인","총종사자수_남자[명]","명","0","0","0","68","68",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","300~499인","총종사자수_여자[명]","명","0","0","0","326","326",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","500~999인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","의복, 의복 액세서리 및 모피제품 제조업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","전규모","사업체수[개]","개","483","454","376","347","378",
"대구광역시","봉제의복 제조업","전규모","총종사자수_계[명]","명","3496","3447","2717","2775","3003",
"대구광역시","봉제의복 제조업","전규모","총종사자수_남자[명]","명","1114","1128","887","876","912",
"대구광역시","봉제의복 제조업","전규모","총종사자수_여자[명]","명","2382","2319","1830","1899","2091",
"대구광역시","봉제의복 제조업","1~4인","사업체수[개]","개","236","225","201","191","196",
"대구광역시","봉제의복 제조업","1~4인","총종사자수_계[명]","명","718","681","563","519","544",
"대구광역시","봉제의복 제조업","1~4인","총종사자수_남자[명]","명","285","280","258","235","229",
"대구광역시","봉제의복 제조업","1~4인","총종사자수_여자[명]","명","433","401","305","284","315",
"대구광역시","봉제의복 제조업","5~9인","사업체수[개]","개","172","152","109","91","112",
"대구광역시","봉제의복 제조업","5~9인","총종사자수_계[명]","명","1156","1010","709","565","716",
"대구광역시","봉제의복 제조업","5~9인","총종사자수_남자[명]","명","369","369","216","190","232",
"대구광역시","봉제의복 제조업","5~9인","총종사자수_여자[명]","명","787","641","493","375","484",
"대구광역시","봉제의복 제조업","10~29인","사업체수[개]","개","63","60","52","55","59",
"대구광역시","봉제의복 제조업","10~29인","총종사자수_계[명]","명","1006","896","779","865","856",
"대구광역시","봉제의복 제조업","10~29인","총종사자수_남자[명]","명","302","263","234","273","274",
"대구광역시","봉제의복 제조업","10~29인","총종사자수_여자[명]","명","704","633","545","592","582",
"대구광역시","봉제의복 제조업","30~49인","사업체수[개]","개","7","12","10","5","6",
"대구광역시","봉제의복 제조업","30~49인","총종사자수_계[명]","명","280","471","370","188","223",
"대구광역시","봉제의복 제조업","30~49인","총종사자수_남자[명]","명","77","129","114","45","64",
"대구광역시","봉제의복 제조업","30~49인","총종사자수_여자[명]","명","203","342","256","143","159",
"대구광역시","봉제의복 제조업","50~99인","사업체수[개]","개","5","5","4","4","4",
"대구광역시","봉제의복 제조업","50~99인","총종사자수_계[명]","명","336","389","296","244","270",
"대구광역시","봉제의복 제조업","50~99인","총종사자수_남자[명]","명","81","87","65","65","45",
"대구광역시","봉제의복 제조업","50~99인","총종사자수_여자[명]","명","255","302","231","179","225",
"대구광역시","봉제의복 제조업","100~199인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","봉제의복 제조업","100~199인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","100~199인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","100~199인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","200~299인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","봉제의복 제조업","200~299인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","200~299인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","200~299인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","300~499인","사업체수[개]","개","0","0","0","1","1",
"대구광역시","봉제의복 제조업","300~499인","총종사자수_계[명]","명","0","0","0","394","394",
"대구광역시","봉제의복 제조업","300~499인","총종사자수_남자[명]","명","0","0","0","68","68",
"대구광역시","봉제의복 제조업","300~499인","총종사자수_여자[명]","명","0","0","0","326","326",
"대구광역시","봉제의복 제조업","500~999인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","봉제의복 제조업","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","봉제의복 제조업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","봉제의복 제조업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","모피제품 제조업","전규모","사업체수[개]","개","0","0","0","0","0",
"대구광역시","모피제품 제조업","전규모","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","모피제품 제조업","전규모","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","모피제품 제조업","전규모","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","모피제품 제조업","1~4인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","모피제품 제조업","1~4인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","모피제품 제조업","1~4인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","모피제품 제조업","1~4인","총종사자수_여자[명]","명","0","0","0","0","0",
