일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2023.9.14,여수(168),X,27.9,25.4,23.9,22.3,89.4,X, ,X,보통
2023.9.14,흑산도(169),X,25.8,23.2,21.3,20.2,97.8,X, ,X,보통
2023.9.14,완도(170),X,26.7,23.7,22.6,21.6,95.4,X, ,X,보통
2023.9.14,고창(172),X,27.7,25.5,22.1,19.6,91.8,X, ,X,보통
2023.9.14,제주(184),X,27.3,26,24.3,23.3,79,X, ,X,낮음
2023.9.14,진주(192),X,28.3,25.7,23.7,22.6,94,X, ,X,보통
2023.9.14,양평(202),X,27,26.3,22.4,18.7,77.8,X, ,X,보통
2023.9.14,이천(203),X,27,25.2,21.6,18.7,89.4,X, ,X,보통
2023.9.14,인제(211),X,25.2,23.8,20.3,17.9,83.9,X, ,X,낮음
2023.9.14,홍천(212),X,26.6,25.8,21.3,18.1,81.3,X, ,X,낮음
2023.9.14,태백(216),X,22,19.2,17.5,16.1,97.1,X, ,X,낮음
2023.9.14,정선군(217),X,24.8,23.1,19.9,17.5,86.9,X, ,X,낮음
2023.9.14,제천(221),X,26.3,24.4,20.8,18.4,88.3,X, ,X,보통
2023.9.14,보은(226),X,25.8,23.7,21.3,19.4,93.3,X, ,X,낮음
2023.9.14,천안(232),X,26.6,24.7,22.2,19.4,88.1,X, ,X,보통
2023.9.14,보령(235),X,27.9,26.6,23.1,19.7,85.6,X, ,X,보통
2023.9.14,부여(236),X,28.5,26.9,22.5,19.7,90.3,X, ,X,보통
2023.9.14,금산(238),X,27.1,25.3,21.6,19,92.3,X, ,X,보통
2023.9.14,세종(239),X,27.7,25.8,22.1,19.5,87.8,X, ,X,보통
2023.9.14,부안(243),X,27.5,25.7,22.8,19.9,90.4,X, ,X,보통
2023.9.14,임실(244),X,27.8,26.4,22.3,19.8,90.9,X, ,X,낮음
2023.9.14,정읍(245),X,26.8,24.6,22.1,19.8,89.9,X, ,X,낮음
2023.9.14,남원(247),X,28,26.4,22.6,20.4,93.4,X, ,X,낮음
2023.9.14,장수(248),X,26.6,25.1,21.5,19,91.5,X, ,X,보통
2023.9.14,영광군(252),X,27.9,26.2,22.4,19.8,89.8,X, ,X,보통
2023.9.14,김해시(253),X,28.6,26.2,23.5,22,96,X, ,X,보통
2023.9.14,순창군(254),X,27.8,25.9,22.3,20.3,94.6,X, ,X,낮음
2023.9.14,양산시(257),X,28.5,26.4,24.1,22,88.3,X, ,X,보통
2023.9.14,강진군(259),X,27.1,24.3,22.4,21.1,96.1,X, ,X,보통
2023.9.14,장흥(260),X,27.6,24.4,22.2,20.9,98.4,X, ,X,보통
2023.9.14,해남(261),X,27.1,24.5,22.3,20.7,94.9,X, ,X,보통
2023.9.14,고흥(262),X,26.5,23.5,21.9,20.4,96.6,X, ,X,보통
2023.9.14,의령군(263),X,27.8,25.6,23.9,22.8,87.1,X, ,X,보통
2023.9.14,함양군(264),X,27,24.9,22.6,21.3,90.8,X, ,X,낮음
2023.9.14,진도군ASOS(268),X,26.6,24.1,22.2,20.6,93.3,X, ,X,낮음
2023.9.14,봉화(271),X,25.7,24.3,20.8,18.7,88.9,X, ,X,낮음
2023.9.14,영주(272),X,26.6,24.9,21.4,19.2,94.6,X, ,X,낮음
2023.9.14,문경(273),X,26.2,24,21.5,20,96.3,X, ,X,낮음
2023.9.14,청송군(276),X,27.5,25.5,21.7,19.8,95.5,X, ,X,낮음
2023.9.14,영덕(277),X,25.8,23.6,21.6,20,90.6,X, ,X,낮음
2023.9.14,의성(278),X,27.3,25,22.3,20.8,96.3,X, ,X,낮음
2023.9.14,구미(279),X,26.1,23.7,22.3,21,92.1,X, ,X,낮음
2023.9.14,영천(281),X,26.5,24.7,22.1,20.8,92.4,X, ,X,낮음
2023.9.14,경주시(283),X,26,23.4,22.4,21.5,90.8,X, ,X,보통
2023.9.14,거창(284),X,25.1,22.1,21.3,20.5,98.1,X, ,X,낮음
2023.9.14,합천(285),X,27,24.5,23,22.3,90.5,X, ,X,낮음
2023.9.14,밀양(288),X,27.1,25.1,23.4,22.1,84.3,X, ,X,보통
2023.9.14,산청(289),X,26.7,23.9,22.5,21.7,98.4,X, ,X,낮음
2023.9.14,거제(294),X,27.8,25.7,23.7,23,91.1,X, ,X,낮음
2023.9.14,남해(295),X,28.6,25.7,23.5,22.2,96.4,X, ,X,보통
2023.9.14,부천(433),X,26.8,26.5,22.2,17.7,69,X, ,X,보통
2023.9.14,안양(434),X,24.8,,23.1,,,X, ,X,보통
2023.9.14,광명(437),X,28.4,28.4,24.4,20.6,67,X, ,X,보통
2023.9.14,군포(438),X,27.3,27.1,23.1,19.5,70,X, ,X,보통
2023.9.14,김포(441),X,,27,22.9,18.2,,X, ,X,보통
2023.9.14,하남(444),X,27.2,26.7,22.2,17.6,73,X, ,X,보통
2023.9.14,의왕(445),X,27.2,26.3,21.7,17.9,83,X, ,X,보통
2023.9.14,포천(504),X,27.7,27.1,22.5,17.5,78,X, ,X,보통
2023.9.14,가평조종(505),X,27.7,27,21.4,17.1,85,X, ,X,보통
2023.9.14,안성(516),X,27.1,25.3,21.7,18.7,90,X, ,X,보통
2023.9.14,간성(517),X,25.9,23.7,20.4,18.2,91,X, ,X,낮음
2023.9.14,평창(526),X,25.3,23.9,20.3,18.1,82,X, ,X,낮음
2023.9.14,의정부(532),X,29.9,28.5,22.4,17.7,87,X, ,X,보통
2023.9.14,횡성(536),X,27.3,26.4,21.8,18.4,79,X, ,X,낮음
2023.9.14,고양(540),X,,,,,,X, ,X,보통
2023.9.14,남양주(541),X,28.6,29,23.1,18.2,71,X, ,X,보통
2023.9.14,안산(545),X,28.6,27.8,22.1,16.9,82,X, ,X,보통
2023.9.14,경기광주(546),X,26.3,26,21.8,17.7,76,X, ,X,보통
2023.9.14,여주(548),X,26,23.7,21,18,89,X, ,X,보통
2023.9.14,용인(549),X,26.6,26,21.5,17.9,79,X, ,X,보통
2023.9.14,오산(550),X,27.9,26.3,22.6,18.8,81,X, ,X,보통
2023.9.14,평택(551),X,27.1,24.8,22,19.2,90,X, ,X,보통
2023.9.14,화천(555),X,27.5,26.2,21.2,18.2,90,X, ,X,낮음
2023.9.14,양구(556),X,25.8,25.2,20.2,17.7,83,X, ,X,낮음
2023.9.14,시흥(565),X,28.9,28.4,23.2,18,78,X, ,X,보통
2023.9.14,구리(569),X,29,28.8,22.8,18.1,73,X, ,X,보통
2023.9.14,화성(571),X,28.1,27.2,23.2,18.7,78,X, ,X,보통
2023.9.14,성남(572),X,,,,,,X, ,X,보통
2023.9.14,과천(590),X,28,27.1,22.3,18.1,85,X, ,X,보통
2023.9.14,양주(598),X,29,27.8,22.1,17.2,83,X, ,X,보통
2023.9.14,단양(601),X,27.3,25.4,21.4,19.5,92,X, ,X,낮음
2023.9.14,진천(602),X,27,25.5,21.9,19.4,87,X, ,X,보통
2023.9.14,괴산(603),X,26.9,24.9,21.6,19.3,93,X, ,X,보통
2023.9.14,옥천(604),X,28.4,26.8,23.5,21,90,X, ,X,보통
2023.9.14,홍북(608),X,26.9,25.6,21.9,18.6,86,X, ,X,보통
2023.9.14,공주(612),X,27.6,25.9,22.1,19.3,89,X, ,X,보통
2023.9.14,서천(614),X,28.1,26.4,22.7,19.5,90,X, ,X,보통
2023.9.14,논산(615),X,29,27.7,23,19.8,88,X, ,X,보통
2023.9.14,당진(616),X,28.8,27.2,22.9,19.5,87,X, ,X,보통
2023.9.14,청양(618),X,27.4,25.5,21.9,19,91,X, ,X,보통
2023.9.14,음성(619),X,26,24.4,20.8,18.4,88,X, ,X,보통
2023.9.14,증평(623),X,27.8,25.2,22,19.5,93,X, ,X,보통
2023.9.14,태안(627),X,27.7,26.1,23.1,19.8,83,X, ,X,보통
2023.9.14,예산(628),X,27.8,26.1,22.8,19.6,87,X, ,X,보통
2023.9.14,아산(634),X,27.9,26.4,22.8,19.6,84,X, ,X,보통
2023.9.14,계룡(636),X,28.5,26.7,22,18.9,89,X, ,X,보통
2023.9.14,연천청산(652),X,27.8,27.5,22,17.1,80,X, ,X,보통
2023.9.14,양양(670),X,25.1,23.1,20.8,18.4,89,X, ,X,낮음
2023.9.14,무안(699),X,27.1,24.9,22.1,20.2,93,X, ,X,낮음
2023.9.14,무주(701),X,27.5,25.9,21.7,19.4,93,X, ,X,보통
2023.9.14,익산(702),X,27.8,26.4,22.8,20,88,X, ,X,보통
2023.9.14,진안(703),X,27.5,26.1,21.2,18.9,94,X, ,X,보통
2023.9.14,담양(706),X,29.4,26.8,23.2,20.6,94,X, ,X,낮음
2023.9.14,구례(709),X,28.6,26.5,23.3,21.5,96,X, ,X,보통
2023.9.14,나주(710),X,27.4,25,22.1,20.4,97,X, ,X,낮음
2023.9.14,순천시(712),X,29.1,26.1,24,22.3,97,X, ,X,보통
2023.9.14,광양읍(713),X,28.7,26.1,23.6,22.3,98,X, ,X,보통
2023.9.14,장성(730),X,28.4,27,22.4,19.9,92,X, ,X,낮음
2023.9.14,영암(731),X,27.6,24.7,22.6,20.7,98,X, ,X,낮음
2023.9.14,보성(732),X,26.2,23.4,21.6,20.1,96,X, ,X,보통
2023.9.14,완주(734),X,28.4,26.8,22.3,19.8,94,X, ,X,낮음
2023.9.14,김제(737),X,28.1,26.4,22.4,19.5,91,X, ,X,보통
2023.9.14,화순(741),X,27.7,25.4,22.3,20.5,90,X, ,X,낮음
2023.9.14,함평(754),X,27.8,26,22.4,20.3,94,X, ,X,낮음
2023.9.14,곡성(768),X,28.8,26.6,22.2,20.4,97,X, ,X,보통
2023.9.14,압해도(789),X,26.8,24.3,22.1,20.6,94,X, ,X,낮음
2023.9.14,영양(801),X,27,25.1,21.4,19.5,97,X, ,X,보통
2023.9.14,성주(810),X,27,24.9,22.8,21.4,90,X, ,X,낮음
2023.9.14,고령(812),X,27,23.7,22.4,21.5,99,X, ,X,낮음
2023.9.14,청도(813),X,27.4,25.2,22.6,21.3,91,X, ,X,낮음
2023.9.14,예천(815),X,26.3,24,21.5,19.9,94,X, ,X,낮음
2023.9.14,김천(822),X,26.5,23.8,21.9,20.4,97,X, ,X,낮음
2023.9.14,군위(823),X,26.9,24.7,22.3,20.9,96,X, ,X,낮음
2023.9.14,칠곡(825),X,27.6,24.3,22.6,21.2,100,X, ,X,낮음
2023.9.14,경산(827),X,26.9,24.6,22.7,21.6,92,X, ,X,낮음
2023.9.14,삼척(876),X,25.6,22.7,20.6,19.1,95,X, ,X,낮음
2023.9.14,속초(90),X,25.4,23.5,21.1,18.7,88,X, ,X,낮음
2023.9.14,삼천포(907),X,29,26.3,23.3,21.5,94,X, ,X,보통
2023.9.14,고성(918),X,28.3,25.9,24,22.8,93,X, ,X,낮음
2023.9.14,창녕(919),X,28.4,25.7,23.2,22.2,97,X, ,X,보통
2023.9.14,함안(920),X,27.5,24.6,23,22.2,98,X, ,X,보통
2023.9.14,북춘천(93),X,27,26.3,22.1,18.4,78.3,X, ,X,낮음
2023.9.14,하동(932),X,28.7,26.1,23.6,22.4,96,X, ,X,보통
2023.9.14,철원(95),X,27.2,26.6,21.7,17.5,79.8,X, ,X,낮음
2023.9.14,동두천(98),X,27.6,26.3,21.8,17.6,84.6,X, ,X,보통
2023.9.14,파주(99),X,28.3,27.5,22,17.2,83.9,X, ,X,보통
2023.9.15,북강릉(104),X,24.9,21.9,20.8,20,96.8,X, ,X,낮음
2023.9.15,동해(106),X,25.3,22.1,21.2,20.5,99,X, ,X,낮음
2023.9.15,서울(108),X,26.1,24.3,22.3,20.3,82.3,X, ,X,낮음
2023.9.15,인천(112),X,26.1,24.2,22.5,20.6,82,X, ,X,낮음
2023.9.15,원주(114),X,26,23.6,21.5,19.6,89.5,X, ,X,낮음
2023.9.15,울릉도(115),X,25.9,23.5,22.5,20.8,99.5,X, ,X,낮음
2023.9.15,수원(119),X,25.6,23.4,22.1,20.4,85.8,X, ,X,낮음
2023.9.15,영월(121),X,25.7,23.1,20.8,19.3,95,X, ,X,낮음
2023.9.15,충주(127),X,26.2,24,21.7,20,90.5,X, ,X,낮음
2023.9.15,서산(129),X,27.3,25,22.7,21,91.9,X, ,X,낮음
2023.9.15,울진(130),X,26.7,23.8,22,21,96.9,X, ,X,보통
2023.9.15,청주(131),X,26.9,25.2,22.9,21.2,86.5,X, ,X,보통
2023.9.15,대전(133),X,26.6,24.2,21.9,20.7,93.5,X, ,X,보통
2023.9.15,추풍령(135),X,25.2,22.7,21.2,20.2,91.6,X, ,X,보통
2023.9.15,안동(136),X,25.6,22.7,21.4,20.4,95,X, ,X,낮음
2023.9.15,상주(137),X,26,22.7,21.8,21,100,X, ,X,보통
2023.9.15,포항(138),X,26.6,24.4,23.1,22.1,89.3,X, ,X,보통
2023.9.15,군산(140),X,27.8,25.5,23,21.7,93.1,X, ,X,보통
2023.9.15,대구(143),X,27.3,24.9,22.8,21.3,92.3,X, ,X,낮음
2023.9.15,전주(146),X,28.2,25.6,23.2,21.8,96.4,X, ,X,낮음
2023.9.15,울산(152),X,27.8,25.8,23.4,21.7,89.3,X, ,X,보통
2023.9.15,창원(155),X,28.6,26.8,24.4,22,85.3,X, ,X,보통
2023.9.15,광주(156),X,31,27.7,23.9,21.5,98.8,X, ,X,낮음
2023.9.15,부산(159),X,29,26.8,24.7,22.8,80.4,X, ,X,보통
2023.9.15,통영(162),X,29.5,27.2,24.3,22.9,91.3,X, ,X,보통
2023.9.15,목포(165),X,30.9,29,24.8,21.6,90.8,X, ,X,낮음
2023.9.15,여수(168),X,28.4,26.2,24.5,22.5,88.1,X, ,X,낮음
2023.9.15,흑산도(169),X,27.2,24.1,22.3,20.7,98.4,X, ,X,보통
2023.9.15,완도(170),X,31.2,29.4,25.4,22.7,92.3,X,관심,X,보통
2023.9.15,고창(172),X,29.8,27.9,23.7,21.3,93,X, ,X,낮음
2023.9.15,제주(184),X,31.4,30.5,27.4,23.3,72.3,X,관심,X,매우높음
2023.9.15,진주(192),X,28.5,26.3,23.5,21.6,92.1,X, ,X,보통
2023.9.15,양평(202),X,25.4,23,21.2,19.2,90.4,X, ,X,보통
2023.9.15,이천(203),X,26.5,23.6,21,18.9,98.5,X, ,X,보통
2023.9.15,인제(211),X,24.5,21.9,20.2,19.2,91.3,X, ,X,낮음
2023.9.15,홍천(212),X,24.8,22.3,20.4,18.7,93,X, ,X,낮음
2023.9.15,태백(216),X,22.7,19.8,18.4,17.2,97.8,X, ,X,낮음
2023.9.15,정선군(217),X,25.4,23.1,20.6,18.9,90.5,X, ,X,낮음
2023.9.15,제천(221),X,25.4,22.5,20.8,19.2,96.9,X, ,X,낮음
2023.9.15,보은(226),X,25.5,23,21.6,20.2,93.8,X, ,X,보통
2023.9.15,천안(232),X,26.5,24.4,22,20.4,94.4,X, ,X,낮음
2023.9.15,보령(235),X,27.8,25.9,23.3,21.5,93.1,X, ,X,보통
2023.9.15,부여(236),X,27.6,25.4,22.8,21.5,95.4,X, ,X,보통
2023.9.15,금산(238),X,26.2,23.7,21.7,20.7,98,X, ,X,낮음
2023.9.15,세종(239),X,26.6,24.4,22.4,21.1,92.6,X, ,X,보통
2023.9.15,부안(243),X,28.5,26.6,23.2,21.9,95.3,X, ,X,낮음
2023.9.15,임실(244),X,28.5,26.6,22.8,21,93.5,X, ,X,보통
2023.9.15,정읍(245),X,29.8,28.2,23.3,21.7,91.1,X, ,X,낮음
2023.9.15,남원(247),X,29.5,28,23.4,21.2,90.6,X, ,X,낮음
2023.9.15,장수(248),X,27.5,25.7,21.9,20,94.1,X, ,X,낮음
2023.9.15,영광군(252),X,30,28.3,,,93,X, ,X,낮음
2023.9.15,김해시(253),X,30.2,27.4,24.4,22.6,92.9,X,관심,X,보통
2023.9.15,순창군(254),X,30.1,28.5,23.4,21.3,93.3,X, ,X,낮음
2023.9.15,양산시(257),X,30.8,28.4,25.1,23.7,87.1,X,관심,X,보통
2023.9.15,강진군(259),X,30.6,29.1,25.1,22.3,90,X,관심,X,낮음
2023.9.15,장흥(260),X,31.1,29.6,24.7,21.7,90.9,X,관심,X,낮음
2023.9.15,해남(261),X,31.6,30,25.2,22.4,89.9,X, ,X,낮음
2023.9.15,고흥(262),X,29.8,27.9,23.4,21.8,93.4,X, ,X,낮음
2023.9.15,의령군(263),X,28.5,26.7,24,22.1,86.4,X, ,X,보통
2023.9.15,함양군(264),X,27.5,25.4,22.9,21.3,89.8,X, ,X,낮음
2023.9.15,진도군ASOS(268),X,31.9,30.2,25.5,22.2,87.9,X,관심,X,낮음
2023.9.15,봉화(271),X,25.1,22.6,20.8,19.3,95.5,X, ,X,보통
2023.9.15,영주(272),X,26.1,23.1,21.1,19.7,98.9,X, ,X,보통
2023.9.15,문경(273),X,25.4,22.4,21.4,20.4,98.5,X, ,X,보통
2023.9.15,청송군(276),X,25.6,22.4,21.1,20.4,100,X, ,X,보통
2023.9.15,영덕(277),X,25.2,22,21.1,20.6,99.3,X, ,X,보통
2023.9.15,의성(278),X,26.4,23.4,22,21,99.9,X, ,X,보통
2023.9.15,구미(279),X,25.9,23.1,22.1,21.2,92.4,X, ,X,보통
2023.9.15,영천(281),X,27.2,24.7,22.3,20.8,97.1,X, ,X,낮음
2023.9.15,경주시(283),X,27.6,24.9,23.1,21.8,92.5,X, ,X,낮음
2023.9.15,거창(284),X,25.9,23.2,21.5,20.4,97.3,X, ,X,낮음
2023.9.15,합천(285),X,26.6,24.2,22.7,21.6,91.4,X, ,X,낮음
2023.9.15,밀양(288),X,28.3,27.2,24.5,22.1,82.4,X, ,X,보통
2023.9.15,산청(289),X,27.1,24.5,22.4,21.1,98,X, ,X,낮음
2023.9.15,거제(294),X,28.7,26.4,23.7,22.5,93.8,X, ,X,보통
2023.9.15,남해(295),X,27.6,24.9,23.5,22.2,94.8,X, ,X,보통
2023.9.15,부천(433),X,25.2,23.9,21.2,18.6,80,X, ,X,낮음
2023.9.15,안양(434),X,25.9,,22.2,,,X, ,X,낮음
2023.9.15,광명(437),X,26.3,24.8,23.1,20.9,79,X, ,X,낮음
2023.9.15,군포(438),X,25.4,23.6,22.2,20.1,82,X, ,X,낮음
2023.9.15,김포(441),X,,24.2,22.5,20.8,,X, ,X,낮음
2023.9.15,하남(444),X,24.9,23,20.8,18.4,86,X, ,X,낮음
2023.9.15,의왕(445),X,25.8,23,21.3,19.2,93,X, ,X,낮음
2023.9.15,포천(504),X,26.2,24.4,21.4,18.9,88,X, ,X,낮음
2023.9.15,가평조종(505),X,26,23.7,20.8,18.5,96,X, ,X,낮음
2023.9.15,안성(516),X,27,23.7,21,19.2,99,X, ,X,보통
2023.9.15,간성(517),X,24.2,21.2,20.3,19,95,X, ,X,낮음
2023.9.15,평창(526),X,25.2,22.8,20.5,18.3,88,X, ,X,낮음
2023.9.15,의정부(532),X,27.3,24.4,21.4,19,97,X, ,X,낮음
2023.9.15,횡성(536),X,25.5,22.9,21.3,18.9,90,X, ,X,낮음
2023.9.15,고양(540),X,,,,,,X, ,X,낮음
2023.9.15,남양주(541),X,26.1,24.5,22,19,83,X, ,X,낮음
2023.9.15,안산(545),X,26.5,24,21.5,19.6,94,X, ,X,낮음
2023.9.15,경기광주(546),X,24.8,22.2,20.6,18.9,90,X, ,X,낮음
2023.9.15,여주(548),X,25.4,22.2,20.7,18.7,97,X, ,X,낮음
2023.9.15,용인(549),X,24.9,22.6,20.7,18.7,94,X, ,X,낮음
2023.9.15,오산(550),X,26.3,23.7,21.8,19.7,92,X, ,X,낮음
2023.9.15,평택(551),X,26.5,23.2,21.5,19.7,100,X, ,X,낮음
2023.9.15,화천(555),X,25.9,22.8,20.4,18.4,97,X, ,X,낮음
2023.9.15,양구(556),X,24.3,21.8,19.8,17.7,93,X, ,X,낮음
2023.9.15,시흥(565),X,26.8,24.7,22.4,20.1,89,X, ,X,낮음
2023.9.15,구리(569),X,25.8,23.7,21.6,19,84,X, ,X,낮음
2023.9.15,화성(571),X,26.6,24.2,22.2,20.2,89,X, ,X,낮음
2023.9.15,성남(572),X,24.9,,,,,X, ,X,낮음
2023.9.15,과천(590),X,26,23.7,21.6,19.7,93,X, ,X,낮음
2023.9.15,양주(598),X,26.7,24.8,21.8,19.5,89,X, ,X,낮음
2023.9.15,단양(601),X,26,23.5,21.5,19.8,96,X, ,X,보통
2023.9.15,진천(602),X,26.7,24.6,22.1,20,90,X, ,X,보통
2023.9.15,괴산(603),X,26.2,23.7,21.5,20.1,96,X, ,X,보통
2023.9.15,옥천(604),X,27.8,25,23.5,22.3,95,X, ,X,보통
2023.9.15,홍북(608),X,26.5,24.3,21.7,20.3,95,X, ,X,낮음
2023.9.15,공주(612),X,26.8,24.6,22.3,21,94,X, ,X,보통
2023.9.15,서천(614),X,27.7,25.3,22.6,21.3,96,X, ,X,보통
2023.9.15,논산(615),X,27.9,25.8,22.9,21.7,94,X, ,X,보통
2023.9.15,당진(616),X,26.8,23.8,22.1,20.3,98,X, ,X,낮음
2023.9.15,청양(618),X,26.8,24.2,22.3,20.7,96,X, ,X,낮음
2023.9.15,음성(619),X,25.2,22.7,20.7,19,93,X, ,X,낮음
2023.9.15,증평(623),X,27,24.5,22.2,20.5,95,X, ,X,보통
2023.9.15,태안(627),X,27.2,24.6,22.8,21.4,92,X, ,X,낮음
2023.9.15,예산(628),X,27.4,25,22.7,20.8,94,X, ,X,낮음
2023.9.15,아산(634),X,26.5,23.9,22.1,20.2,94,X, ,X,낮음
2023.9.15,계룡(636),X,26.6,24.2,22,20.9,93,X, ,X,보통
2023.9.15,연천청산(652),X,26.3,24.9,21.6,19.3,86,X, ,X,낮음
2023.9.15,양양(670),X,24.7,21.9,20.8,19.5,95,X, ,X,낮음
2023.9.15,무안(699),X,30.7,29.1,24.4,21.4,91,X, ,X,낮음
2023.9.15,무주(701),X,28.1,25.9,22,20.5,95,X, ,X,낮음
2023.9.15,익산(702),X,27.7,25.3,23.1,21.6,94,X, ,X,보통
2023.9.15,진안(703),X,29,27.4,21.9,20,94,X, ,X,낮음
2023.9.15,담양(706),X,31.5,28.9,24,21.8,94,X,관심,X,낮음
2023.9.15,구례(709),X,30.9,29.3,24.3,22,94,X,관심,X,낮음
2023.9.15,나주(710),X,31.2,29.5,24,21.3,93,X,관심,X,낮음
2023.9.15,순천시(712),X,30.2,28.1,25.1,22.7,90,X,관심,X,낮음
2023.9.15,광양읍(713),X,30.5,29.3,24.7,22.1,91,X, ,X,낮음
2023.9.15,장성(730),X,29.5,27.8,23.5,21.4,94,X, ,X,낮음
2023.9.15,영암(731),X,32.8,31.2,25.1,22.1,92,X,관심,X,낮음
2023.9.15,보성(732),X,29.4,27.3,23.5,21.1,92,X, ,X,낮음
2023.9.15,완주(734),X,27.3,24.7,22.6,21,97,X, ,X,낮음
2023.9.15,김제(737),X,28.1,26,22.9,21.4,95,X, ,X,낮음
2023.9.15,화순(741),X,31.4,30.1,24.2,21.6,88,X,관심,X,낮음
2023.9.15,함평(754),X,30.2,28.4,24.1,21.6,94,X, ,X,낮음
2023.9.15,곡성(768),X,31,29.1,23.4,21.2,95,X,관심,X,낮음
2023.9.15,압해도(789),X,31.8,29.7,24.4,21.9,92,X,관심,X,낮음
2023.9.15,영양(801),X,25.6,22.4,21,20,99,X, ,X,낮음
2023.9.15,성주(810),X,26.1,23.4,22.4,21.6,94,X, ,X,보통
2023.9.15,고령(812),X,26.2,23,22.1,21.2,99,X, ,X,낮음
2023.9.15,청도(813),X,27.3,24.9,23,21.2,94,X, ,X,보통
2023.9.15,예천(815),X,26.1,23.1,21.5,20.3,96,X, ,X,보통
2023.9.15,김천(822),X,26.4,23.6,21.9,20.8,99,X, ,X,보통
2023.9.15,군위(823),X,26.1,23.1,22.1,21.2,97,X, ,X,낮음
2023.9.15,칠곡(825),X,26.6,23.3,22.4,21.6,100,X, ,X,보통
2023.9.15,경산(827),X,27.4,24.8,22.9,21.3,94,X, ,X,낮음
2023.9.15,삼척(876),X,25.3,22.3,21.2,20.5,96,X, ,X,낮음
2023.9.15,속초(90),X,24.7,21.8,21,19.7,91.9,X, ,X,낮음
2023.9.15,삼천포(907),X,30.4,27.7,23.6,21.7,95,X, ,X,보통
2023.9.15,고성(918),X,29.1,26.8,24.2,22.1,92,X, ,X,낮음
2023.9.15,창녕(919),X,27.5,24.7,23.1,21.8,97,X, ,X,낮음
2023.9.15,함안(920),X,27.9,25.4,23,21.5,97,X, ,X,보통
2023.9.15,북춘천(93),X,25.5,22.9,20.7,19.1,94.6,X, ,X,낮음
2023.9.15,하동(932),X,29.4,27.4,23.9,21.9,91,X, ,X,보통
2023.9.15,철원(95),X,26.1,24.3,21.2,19.7,87.6,X, ,X,낮음
2023.9.15,동두천(98),X,26.6,24.5,21.5,18.8,89.5,X, ,X,낮음
2023.9.15,파주(99),X,25.8,23.2,20.9,19.3,93,X, ,X,낮음
2023.9.16,북강릉(104),X,25.4,22.9,21.2,20.3,96.4,X, ,X,낮음
2023.9.16,동해(106),X,26.5,23.3,22,21.1,99,X, ,X,낮음
2023.9.16,서울(108),X,28.5,26.6,23.9,22,87.8,X, ,X,보통
2023.9.16,인천(112),X,28.6,26.8,23.9,21.7,87.1,X, ,X,보통
2023.9.16,원주(114),X,28.9,27.6,23.6,21.5,88.9,X, ,X,낮음
2023.9.16,울릉도(115),X,29,26.8,24.3,22,94.6,X, ,X,높음
2023.9.16,수원(119),X,28.4,26.7,23.8,21.8,89.8,X, ,X,보통
2023.9.16,영월(121),X,29.7,28.1,22.6,20.6,93.4,X, ,X,낮음
2023.9.16,충주(127),X,30.1,28.5,23.3,21.5,89.3,X, ,X,낮음
2023.9.16,서산(129),X,29.1,27.3,23.7,22.1,92.5,X, ,X,보통
2023.9.16,울진(130),X,28.2,26.1,23,20.1,93.3,X, ,X,보통
2023.9.16,청주(131),X,29.6,28.3,23.9,21.7,86.8,X, ,X,낮음
2023.9.16,대전(133),X,28.6,26.5,22.5,21,93.8,X, ,X,낮음
2023.9.16,추풍령(135),X,28.3,26.3,22.3,21.1,91.3,X, ,X,보통
2023.9.16,안동(136),X,28.7,26.6,22.9,21.2,94,X, ,X,높음
2023.9.16,상주(137),X,28.6,26.1,22.9,21.6,98,X, ,X,보통
2023.9.16,포항(138),X,27.6,25.5,23.9,22.5,89.6,X, ,X,보통
2023.9.16,군산(140),X,29.5,27.4,23.6,22.2,93.9,X, ,X,낮음
2023.9.16,대구(143),X,27.5,24.5,23.1,22.2,94.6,X, ,X,보통
2023.9.16,전주(146),X,30.2,28.8,24,22.6,93,X, ,X,보통
2023.9.16,울산(152),X,27.5,25.1,23.2,21.7,94,X, ,X,보통
2023.9.16,창원(155),X,27.6,24.8,23.6,22.2,92.6,X,관심,X,보통
2023.9.16,광주(156),X,30.5,27.1,23.7,22.7,99,X,관심,X,보통
2023.9.16,부산(159),X,28.5,25.8,23.9,22.9,89.1,X,관심,X,보통
2023.9.16,통영(162),X,30.2,27.5,23.8,23.2,96.6,X,관심,X,보통
2023.9.16,목포(165),X,29.7,26.9,24.3,22.5,95.9,X, ,X,낮음
2023.9.16,여수(168),X,27.8,24.9,24.4,23.6,94.3,X, ,X,높음
2023.9.16,흑산도(169),X,28.6,25.4,22.9,21.2,94.8,X, ,X,보통
2023.9.16,완도(170),X,28.8,25.6,24.7,23.5,98,X,관심,X,높음
2023.9.16,고창(172),X,30.9,29.1,24.1,22.3,92.1,X, ,X,보통
2023.9.16,제주(184),X,29.1,27.3,25.6,23.6,82.5,X,관심,X,보통
2023.9.16,진주(192),X,27.5,24.3,23.5,23,96.9,X, ,X,보통
2023.9.16,양평(202),X,28,26.4,23,21.2,91.8,X, ,X,보통
2023.9.16,이천(203),X,28.9,26.5,23.1,21.2,96.8,X, ,X,보통
