"행정구역별(시군구)","성별","연령별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"수성구","남자","70~74세","2세대가구-모+미혼자녀","","X","X","X","X","X",
"수성구","남자","70~74세","2세대가구-부부+양친","","18","18","17","14","13",
"수성구","남자","70~74세","2세대가구-부부+한부모","","46","43","52","68","56",
"수성구","남자","70~74세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X","X","X","X","X",
"수성구","남자","70~74세","2세대가구-조부모+미혼손자녀","","84","76","83","86","77",
"수성구","남자","70~74세","2세대가구-조부 또는 조모+미혼손자녀","","12","10","6","6","5",
"수성구","남자","70~74세","2세대가구-기타","","373","380","332","316","330",
"수성구","남자","70~74세","3세대가구-계","","548","529","468","474","447",
"수성구","남자","70~74세","3세대가구-부부+미혼자녀+양친","","200","183","153","122","112",
"수성구","남자","70~74세","3세대가구-부부+미혼자녀+부친","","83","79","81","101","97",
"수성구","남자","70~74세","3세대가구-부부+미혼자녀+모친","","22","20","18","23","21",
"수성구","남자","70~74세","3세대가구-기타","","243","247","216","228","217",
"수성구","남자","70~74세","4세대이상 가구","","5","7","9","5","X",
"수성구","남자","70~74세","1인가구","","579","608","680","745","858",
"수성구","남자","70~74세","비친족가구","","25","35","45","57","62",
"수성구","남자","75~79세","일반가구원","","5334","5371","5245","5114","5253",
"수성구","남자","75~79세","1세대가구-계","","2913","2970","3062","3071","3208",
"수성구","남자","75~79세","1세대가구-부부","","2868","2921","3022","3024","3154",
"수성구","남자","75~79세","1세대가구-부부+미혼형제자매","","6","X","5","6","8",
"수성구","남자","75~79세","1세대가구-부부+기타 친인척","","5","X","X","X","5",
"수성구","남자","75~79세","1세대가구-가구주+미혼형제자매","","X","X","X","X","X",
"수성구","남자","75~79세","1세대가구-가구주+기타 친인척","","X","5","X","X","X",
"수성구","남자","75~79세","1세대가구-기타","","31","37","28","31","36",
"수성구","남자","75~79세","2세대가구-계","","1287","1245","1156","1077","1102",
"수성구","남자","75~79세","2세대가구-부부+미혼자녀","","598","607","599","568","598",
"수성구","남자","75~79세","2세대가구-부+미혼자녀","","114","97","83","71","96",
"수성구","남자","75~79세","2세대가구-모+미혼자녀","","X","X","X","X","X",
"수성구","남자","75~79세","2세대가구-부부+양친","","17","17","25","16","18",
"수성구","남자","75~79세","2세대가구-부부+한부모","","31","26","22","19","19",
"수성구","남자","75~79세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X","X","X","X","X",
"수성구","남자","75~79세","2세대가구-조부모+미혼손자녀","","102","104","96","96","80",
"수성구","남자","75~79세","2세대가구-조부 또는 조모+미혼손자녀","","19","23","16","6","8",
"수성구","남자","75~79세","2세대가구-기타","","402","368","312","299","281",
"수성구","남자","75~79세","3세대가구-계","","644","635","516","428","366",
"수성구","남자","75~79세","3세대가구-부부+미혼자녀+양친","","237","235","183","144","130",
"수성구","남자","75~79세","3세대가구-부부+미혼자녀+부친","","147","137","123","102","80",
"수성구","남자","75~79세","3세대가구-부부+미혼자녀+모친","","X","X","X","6","10",
"수성구","남자","75~79세","3세대가구-기타","","257","260","207","176","146",
"수성구","남자","75~79세","4세대이상 가구","","X","X","X","X","X",
"수성구","남자","75~79세","1인가구","","470","499","490","506","539",
"수성구","남자","75~79세","비친족가구","","20","19","19","31","36",
"수성구","남자","80~84세","일반가구원","","3013","3189","3288","3513","3807",
"수성구","남자","80~84세","1세대가구-계","","1555","1698","1806","1977","2164",
"수성구","남자","80~84세","1세대가구-부부","","1543","1679","1789","1952","2138",
"수성구","남자","80~84세","1세대가구-부부+미혼형제자매","","X","X","X","X","X",
"수성구","남자","80~84세","1세대가구-부부+기타 친인척","","X","5","X","X","X",
"수성구","남자","80~84세","1세대가구-가구주+미혼형제자매","","X","X","X","X","X",
"수성구","남자","80~84세","1세대가구-가구주+기타 친인척","","X","X","X","X","X",
"수성구","남자","80~84세","1세대가구-기타","","7","11","10","19","20",
"수성구","남자","80~84세","2세대가구-계","","666","724","728","744","829",
"수성구","남자","80~84세","2세대가구-부부+미혼자녀","","226","264","288","303","340",
"수성구","남자","80~84세","2세대가구-부+미혼자녀","","71","85","82","83","78",
"수성구","남자","80~84세","2세대가구-모+미혼자녀","","X","X","X","X","X",
"수성구","남자","80~84세","2세대가구-부부+양친","","23","30","20","19","24",
"수성구","남자","80~84세","2세대가구-부부+한부모","","18","24","17","14","17",
"수성구","남자","80~84세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X","X","X","X","X",
"수성구","남자","80~84세","2세대가구-조부모+미혼손자녀","","73","72","79","80","80",
"수성구","남자","80~84세","2세대가구-조부 또는 조모+미혼손자녀","","12","14","14","21","19",
"수성구","남자","80~84세","2세대가구-기타","","243","234","227","224","269",
"수성구","남자","80~84세","3세대가구-계","","461","436","388","376","360",
"수성구","남자","80~84세","3세대가구-부부+미혼자녀+양친","","172","155","128","116","114",
"수성구","남자","80~84세","3세대가구-부부+미혼자녀+부친","","120","120","101","94","88",
"수성구","남자","80~84세","3세대가구-부부+미혼자녀+모친","","X","X","X","X","X",
"수성구","남자","80~84세","3세대가구-기타","","168","160","158","166","158",
"수성구","남자","80~84세","4세대이상 가구","","X","X","X","X","X",
"수성구","남자","80~84세","1인가구","","314","311","349","403","439",
"수성구","남자","80~84세","비친족가구","","13","17","16","12","14",
"수성구","남자","85세이상","일반가구원","","1358","1607","1775","2002","2191",
"수성구","남자","85세이상","1세대가구-계","","598","714","809","923","1035",
"수성구","남자","85세이상","1세대가구-부부","","594","711","803","917","1028",
"수성구","남자","85세이상","1세대가구-부부+미혼형제자매","","X","X","X","X","X",
"수성구","남자","85세이상","1세대가구-부부+기타 친인척","","X","X","X","X","X",
"수성구","남자","85세이상","1세대가구-가구주+미혼형제자매","","X","X","X","X","X",
"수성구","남자","85세이상","1세대가구-가구주+기타 친인척","","X","X","X","X","X",
"수성구","남자","85세이상","1세대가구-기타","","X","X","6","5","7",
"수성구","남자","85세이상","2세대가구-계","","316","388","411","480","510",
"수성구","남자","85세이상","2세대가구-부부+미혼자녀","","59","80","96","117","133",
"수성구","남자","85세이상","2세대가구-부+미혼자녀","","31","33","49","53","61",
"수성구","남자","85세이상","2세대가구-모+미혼자녀","","X","X","X","X","X",
"수성구","남자","85세이상","2세대가구-부부+양친","","33","31","28","30","30",
"수성구","남자","85세이상","2세대가구-부부+한부모","","45","55","45","53","50",
"수성구","남자","85세이상","2세대가구-부부+미혼자녀+부부미혼형제자매","","X","X","X","X","X",
"수성구","남자","85세이상","2세대가구-조부모+미혼손자녀","","18","24","36","41","48",
"수성구","남자","85세이상","2세대가구-조부 또는 조모+미혼손자녀","","10","11","13","19","18",
"수성구","남자","85세이상","2세대가구-기타","","120","154","144","167","170",
"수성구","남자","85세이상","3세대가구-계","","229","259","256","260","253",
"수성구","남자","85세이상","3세대가구-부부+미혼자녀+양친","","57","60","57","63","70",
"수성구","남자","85세이상","3세대가구-부부+미혼자녀+부친","","89","104","102","95","86",
"수성구","남자","85세이상","3세대가구-부부+미혼자녀+모친","","X","X","X","X","X",
"수성구","남자","85세이상","3세대가구-기타","","82","95","97","102","97",
"수성구","남자","85세이상","4세대이상 가구","","5","X","X","X","X",
"수성구","남자","85세이상","1인가구","","202","232","285","321","373",
"수성구","남자","85세이상","비친족가구","","8","12","12","17","18",
"수성구","여자","합계","일반가구원","","211888","209978","209635","207156","204527",
"수성구","여자","합계","1세대가구-계","","28632","29807","30948","32209","33285",
"수성구","여자","합계","1세대가구-부부","","25967","27135","28257","29493","30564",
"수성구","여자","합계","1세대가구-부부+미혼형제자매","","182","191","180","166","194",
"수성구","여자","합계","1세대가구-부부+기타 친인척","","72","73","52","52","55",
"수성구","여자","합계","1세대가구-가구주+미혼형제자매","","1502","1495","1573","1532","1511",
"수성구","여자","합계","1세대가구-가구주+기타 친인척","","154","148","166","179","151",
"수성구","여자","합계","1세대가구-기타","","755","765","720","787","810",
"수성구","여자","합계","2세대가구-계","","140265","137227","136739","132651","128665",
"수성구","여자","합계","2세대가구-부부+미혼자녀","","101998","99956","100121","97387","94471",
"수성구","여자","합계","2세대가구-부+미혼자녀","","2331","2221","2192","2142","2088",
"수성구","여자","합계","2세대가구-모+미혼자녀","","22773","22161","22573","21631","20977",
"수성구","여자","합계","2세대가구-부부+양친","","260","258","236","202","220",
"수성구","여자","합계","2세대가구-부부+한부모","","1601","1651","1617","1570","1503",
"수성구","여자","합계","2세대가구-부부+미혼자녀+부부미혼형제자매","","994","859","780","823","783",
"수성구","여자","합계","2세대가구-조부모+미혼손자녀","","619","623","639","646","653",
"수성구","여자","합계","2세대가구-조부 또는 조모+미혼손자녀","","832","808","862","840","800",
"수성구","여자","합계","2세대가구-기타","","8857","8690","7719","7410","7170",
